[2025-08-23 22:03:54.108] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:03:54.770] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:03:55.430] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"14qo3uypv7lmce0ewcvxe89w4"}}
[2025-08-23 22:05:14.983] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":70,"TS":"2025-08-23T17:35:11.8","TID":1,"PID":1,"M":4,"S":46,"PLID":248857,"PLUUID":"e3il1t1s5lrn4g8t85fcm40oa","PN":"N. Madueke","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":72.1,"Y":96.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["62.7"]},{"I":141,"V":["89.9"]},{"I":212,"V":["10.78688"]},{"I":213,"V":["3.55688"]},{"I":318,"V":["0.00017939"]}]}}}
[2025-08-23 22:05:17.396] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":71,"TS":"2025-08-23T17:35:14.640","TID":1,"PID":1,"M":4,"S":49,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":62.4,"Y":86.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["61.1"]},{"I":141,"V":["72"]},{"I":212,"V":["9.819338"]},{"I":213,"V":["4.572926"]},{"I":318,"V":["0.00031157"]}]}}}
[2025-08-23 22:05:25.054] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":72,"TS":"2025-08-23T17:35:17.151","TID":1,"PID":1,"M":4,"S":52,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":57.4,"Y":67.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["54.4"]},{"I":141,"V":["42.4"]},{"I":212,"V":["17.62379"]},{"I":213,"V":["4.532688"]},{"I":318,"V":["0.00021781"]}]}}}
[2025-08-23 22:05:28.501] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":73,"TS":"2025-08-23T17:35:24.832","TID":1,"PID":1,"M":5,"S":0,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":61.8,"Y":40.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.5"]},{"I":141,"V":["47.2"]},{"I":212,"V":["15.61419"]},{"I":213,"V":["2.863662"]},{"I":318,"V":["0.00010527"]}]}}}
[2025-08-23 22:05:35.545] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":74,"TS":"2025-08-23T17:35:28.208","TID":1,"PID":1,"M":5,"S":3,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":47.5,"Y":47.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["56.8"]},{"I":141,"V":["28.5"]},{"I":212,"V":["16.03284"]},{"I":213,"V":["5.367267"]},{"I":318,"V":["0.0001778"]}]}}}
[2025-08-23 22:05:40.154] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":75,"TS":"2025-08-23T17:35:35.296","TID":1,"PID":1,"M":5,"S":10,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":65.2,"Y":58.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["64.3"]},{"I":141,"V":["78.8"]},{"I":212,"V":["14.03984"]},{"I":213,"V":["1.638156"]},{"I":318,"V":["0.0004879"]}]}}}
[2025-08-23 22:05:42.595] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":76,"TS":"2025-08-23T17:35:39.824","TID":1,"PID":1,"M":5,"S":15,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":65.9,"Y":78.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["67.6"]},{"I":141,"V":["66.1"]},{"I":212,"V":["8.552352"]},{"I":213,"V":["4.922649"]},{"I":318,"V":["0.00097853"]}]}}}
[2025-08-23 22:05:44.202] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":77,"TS":"2025-08-23T17:35:42.240","TID":1,"PID":1,"M":5,"S":17,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":65.3,"Y":74.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["60.8"]},{"I":141,"V":["82.9"]},{"I":212,"V":["7.571306"]},{"I":213,"V":["2.244733"]},{"I":318,"V":["0.00022297"]}]}}}
[2025-08-23 22:05:47.655] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":78,"TS":"2025-08-23T17:35:43.984","TID":1,"PID":1,"M":5,"S":19,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":60.7,"Y":84.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["70.9"]},{"I":141,"V":["96.5"]},{"I":212,"V":["13.50571"]},{"I":213,"V":["0.6550816"]},{"I":318,"V":["0.00024466"]}]}}}
[2025-08-23 22:05:49.059] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":59,"TS":"2025-08-23T17:34:37.774","TID":15,"PID":1,"M":4,"S":13,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":74.1,"Y":62.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":320,"V":["4"]},{"I":360,"V":["Defense in position no fast break.."]},{"I":233,"V":["40"]},{"I":372,"V":["25ygsmc7x0jecri0ld2wbfpw3"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":80,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["58"]},{"I":368,"V":["ejkvi3iiywco8u9d7t8cd4s2t"]},{"I":102,"V":["47.2846086357085"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0256"]},{"I":327,"V":["3"]},{"I":326,"V":["3"]},{"I":82,"V":["NULL"]},{"I":146,"V":["86.0336538461538"]},{"I":147,"V":["55.5972222222222"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["50.5416666666667"]}]}}}
[2025-08-23 22:05:50.681] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":79,"TS":"2025-08-23T17:35:47.376","TID":1,"PID":1,"M":5,"S":22,"PLID":248857,"PLUUID":"e3il1t1s5lrn4g8t85fcm40oa","PN":"N. Madueke","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":70.7,"Y":94.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["64.8"]},{"I":141,"V":["75.7"]},{"I":212,"V":["14.32845"]},{"I":213,"V":["4.265284"]},{"I":318,"V":["0.00047619"]}]}}}
[2025-08-23 22:05:52.074] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":80,"TS":"2025-08-23T17:35:50.400","TID":1,"PID":1,"M":5,"S":25,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":64.9,"Y":71.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["68.8"]},{"I":141,"V":["49.4"]},{"I":212,"V":["15.70719"]},{"I":213,"V":["4.976145"]}]}}}
[2025-08-23 22:05:53.309] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":43,"TS":"2025-08-23T17:35:52.330","TID":1,"PID":1,"M":5,"S":27,"PLID":466525,"PLUUID":"az7owi5t4bclkamjsjuyxzv1l","PN":"A. Stach","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":29.9,"Y":49.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["32.8"]},{"I":141,"V":["38.5"]},{"I":212,"V":["8.265342"]},{"I":213,"V":["5.089683"]}]}}}
[2025-08-23 22:05:53.869] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":81,"TS":"2025-08-23T17:35:52.976","TID":1,"PID":1,"M":5,"S":28,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":65.9,"Y":58.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["72.9"]},{"I":141,"V":["42.1"]},{"I":212,"V":["13.52706"]},{"I":213,"V":["5.286818"]}]}}}
[2025-08-23 22:05:54.869] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":44,"TS":"2025-08-23T17:35:54.442","TID":8,"PID":1,"M":5,"S":29,"PLID":486520,"PLUUID":"dr0kn3srxtg7nuw99gjoim7e1","PN":"I. Gruev","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":31.1,"Y":51.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 22:06:03.297] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":82,"TS":"2025-08-23T17:35:55.409","TID":1,"PID":1,"M":5,"S":30,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":66.8,"Y":43,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["84.3"]},{"I":141,"V":["6.7"]},{"I":212,"V":["30.7724"]},{"I":213,"V":["5.352303"]},{"I":318,"V":["0.00128913"]}]}}}
[2025-08-23 22:06:03.893] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":83,"TS":"2025-08-23T17:36:02.977","TID":3,"PID":1,"M":5,"S":38,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":78.9,"Y":29.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 22:06:04.717] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":45,"TS":"2025-08-23T17:36:03.769","TID":7,"PID":1,"M":5,"S":39,"PLID":243526,"PLUUID":"fij46jr9fq43444gr1y8tl9l","PN":"G. Gudmundsson","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":22,"Y":66.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 22:06:07.951] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":84,"TS":"2025-08-23T17:36:07.746","TID":86,"PID":1,"M":5,"S":43,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":69.5,"Y":31.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-23 22:06:09.611] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":46,"TS":"2025-08-23T17:36:09.337","TID":86,"PID":1,"M":5,"S":44,"PLID":243526,"PLUUID":"fij46jr9fq43444gr1y8tl9l","PN":"G. Gudmundsson","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":24.7,"Y":65.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 22:06:54.291] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":59,"TS":"2025-08-23T17:34:37.774","TID":15,"PID":1,"M":4,"S":13,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":74.1,"Y":62.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":320,"V":["4"]},{"I":360,"V":["Defense in position no fast break."]},{"I":233,"V":["40"]},{"I":372,"V":["25ygsmc7x0jecri0ld2wbfpw3"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":80,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["58"]},{"I":368,"V":["ejkvi3iiywco8u9d7t8cd4s2t"]},{"I":102,"V":["47.2846086357085"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0256"]},{"I":327,"V":["3"]},{"I":326,"V":["3"]},{"I":82,"V":["NULL"]},{"I":146,"V":["86.0336538461538"]},{"I":147,"V":["55.5972222222222"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["50.5416666666667"]}]}}}
[2025-08-23 22:06:54.487] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":85,"TS":"2025-08-23T17:36:50.514","TID":1,"PID":1,"M":6,"S":25,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":68.3,"Y":29.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["84.9"]},{"I":141,"V":["10.7"]},{"I":212,"V":["21.49561"]},{"I":213,"V":["5.658015"]},{"I":318,"V":["0.00094325"]}]}}}
[2025-08-23 22:06:55.902] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":86,"TS":"2025-08-23T17:36:54.211","TID":1,"PID":1,"M":6,"S":29,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":87,"Y":12.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["78.3"]},{"I":141,"V":["20.6"]},{"I":212,"V":["10.66707"]},{"I":213,"V":["2.599003"]},{"I":318,"V":["0.00199831"]}]}}}
[2025-08-23 22:07:00.496] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":87,"TS":"2025-08-23T17:36:55.618","TID":1,"PID":1,"M":6,"S":30,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":78.2,"Y":21.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["71.6"]},{"I":141,"V":["36.1"]},{"I":212,"V":["12.27527"]},{"I":213,"V":["2.170684"]},{"I":318,"V":["0.00247295"]}]}}}
[2025-08-23 22:07:03.695] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":88,"TS":"2025-08-23T17:37:00.275","TID":1,"PID":1,"M":6,"S":35,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":71.7,"Y":37.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["76.2"]},{"I":141,"V":["16.7"]},{"I":212,"V":["14.65462"]},{"I":213,"V":["5.040678"]},{"I":318,"V":["0.0014826"]}]}}}
[2025-08-23 22:07:06.286] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":89,"TS":"2025-08-23T17:37:03.410","TID":1,"PID":1,"M":6,"S":38,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":73.8,"Y":26.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["86.4"]},{"I":141,"V":["69.3"]},{"I":212,"V":["32.03183"]},{"I":213,"V":["1.145021"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 22:07:09.508] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":47,"TS":"2025-08-23T17:37:05.866","TID":12,"PID":1,"M":6,"S":41,"PLID":214225,"PLUUID":"otan631zzfnq2sektkl3ywo9","PN":"J. Rodon","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":8.9,"Y":36.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["44.4"]},{"I":141,"V":["27.8"]},{"I":212,"V":["37.72047"]},{"I":213,"V":["6.129347"]}]}}}
[2025-08-23 22:07:19.157] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":90,"TS":"2025-08-23T17:37:12.579","TID":1,"PID":1,"M":6,"S":47,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":55.9,"Y":71.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["55.4"]},{"I":141,"V":["44.2"]},{"I":212,"V":["18.3675"]},{"I":213,"V":["4.683802"]},{"I":318,"V":["0.00024196"]}]}}}
[2025-08-23 22:07:22.526] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":91,"TS":"2025-08-23T17:37:18.883","TID":1,"PID":1,"M":6,"S":54,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":62.6,"Y":30.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["73.2"]},{"I":141,"V":["48.8"]},{"I":212,"V":["16.64459"]},{"I":213,"V":["0.8383563"]},{"I":318,"V":["0.00351397"]}]}}}
[2025-08-23 22:07:23.927] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":92,"TS":"2025-08-23T17:37:22.259","TID":1,"PID":1,"M":6,"S":57,"PLID":224117,"PLUUID":"73xu8dfkmgivh8l71hkqfe6sp","PN":"V. Gy\u00f6keres","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":70.7,"Y":49.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["60.6"]},{"I":141,"V":["57.8"]},{"I":212,"V":["11.98156"]},{"I":213,"V":["2.657527"]},{"I":318,"V":["0.00067023"]}]}}}
[2025-08-23 22:07:25.723] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":93,"TS":"2025-08-23T17:37:23.555","TID":1,"PID":1,"M":6,"S":58,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":60.7,"Y":57.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["53.1"]},{"I":141,"V":["39.8"]},{"I":212,"V":["14.32796"]},{"I":213,"V":["4.121676"]},{"I":318,"V":["0.00019123"]}]}}}
[2025-08-23 22:07:29.722] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":94,"TS":"2025-08-23T17:37:25.395","TID":1,"PID":1,"M":7,"S":0,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":53.1,"Y":39.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["60.2"]},{"I":141,"V":["28"]},{"I":212,"V":["10.9527"]},{"I":213,"V":["5.461044"]},{"I":318,"V":["0.00027258"]}]}}}
[2025-08-23 22:07:34.324] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":95,"TS":"2025-08-23T17:37:29.524","TID":1,"PID":1,"M":7,"S":4,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":53.7,"Y":41.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["51.8"]},{"I":141,"V":["64.9"]},{"I":212,"V":["16.17153"]},{"I":213,"V":["1.694476"]},{"I":318,"V":["0.00013034"]}]}}}
[2025-08-23 22:07:39.952] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":96,"TS":"2025-08-23T17:37:33.942","TID":1,"PID":1,"M":7,"S":9,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":62.4,"Y":63,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["86.7"]},{"I":141,"V":["4.4"]},{"I":212,"V":["47.31679"]},{"I":213,"V":["5.281921"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00131583"]}]}}}
[2025-08-23 22:07:42.359] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":97,"TS":"2025-08-23T17:37:39.668","TID":1,"PID":1,"M":7,"S":14,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":88.4,"Y":12.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["79.9"]},{"I":141,"V":["31"]},{"I":212,"V":["15.25847"]},{"I":213,"V":["2.195579"]},{"I":318,"V":["0.00571189"]}]}}}
[2025-08-23 22:07:42.550] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":98,"TS":"2025-08-23T17:37:41.284","TID":39,"PID":1,"M":7,"S":16,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":79.6,"Y":34.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":252,"V":["NULL"]}]}}}
[2025-08-23 22:07:44.543] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":48,"TS":"2025-08-23T17:37:43.354","TID":5,"PID":1,"M":7,"S":18,"PLID":492859,"PLUUID":"9z2j13bl5yh4i1vyofautc9yi","PN":"W. Gnonto","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":-0.7,"Y":57,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
